station,train_no,destination,expected_arr,time_to_station,tfl_status,time
FBY,070,Edgware Road,2026-07-21T15:30:31Z,181,Good Service,2026-07-21 15:28:10.618317+00:00
FBY,071,Edgware Road,2026-07-21T15:41:01Z,811,Good Service,2026-07-21 15:28:10.621038+00:00
WIP,071,Edgware Road,2026-07-21T15:29:31Z,98,Good Service,2026-07-21 15:28:33.095507+00:00
SFS,071,Edgware Road,2026-07-21T15:31:30Z,269,Good Service,2026-07-21 15:28:33.307855+00:00
EPY,054,Edgware Road,2026-07-21T15:28:04Z,10,Good Service,2026-07-21 15:28:33.845221+00:00
EPY,071,Edgware Road,2026-07-21T15:32:56Z,302,Good Service,2026-07-21 15:28:33.849352+00:00
PYB,054,Edgware Road,2026-07-21T15:30:26Z,152,Good Service,2026-07-21 15:28:33.955241+00:00
PYB,071,Edgware Road,2026-07-21T15:35:56Z,482,Good Service,2026-07-21 15:28:33.959016+00:00
PSG,054,Edgware Road,2026-07-21T15:32:56Z,302,Good Service,2026-07-21 15:28:34.126787+00:00
PSG,070,Edgware Road,2026-07-21T15:28:27Z,33,Good Service,2026-07-21 15:28:34.131125+00:00
PSG,071,Edgware Road,2026-07-21T15:37:56Z,602,Good Service,2026-07-21 15:28:34.134422+00:00
FBY,054,Edgware Road,2026-07-21T15:35:01Z,451,Good Service,2026-07-21 15:28:34.236107+00:00
FBY,063,Edgware Road,2026-07-21T15:29:01Z,91,Good Service,2026-07-21 15:28:34.239332+00:00
FBY,070,Edgware Road,2026-07-21T15:30:31Z,181,Good Service,2026-07-21 15:28:34.241964+00:00
FBY,071,Edgware Road,2026-07-21T15:41:01Z,811,Good Service,2026-07-21 15:28:34.246025+00:00
WIP,071,Edgware Road,2026-07-21T15:29:31Z,123,Good Service,2026-07-21 15:28:56.547146+00:00
SFS,071,Edgware Road,2026-07-21T15:31:26Z,189,Good Service,2026-07-21 15:28:56.746946+00:00
EPY,071,Edgware Road,2026-07-21T15:32:56Z,280,Good Service,2026-07-21 15:28:56.878630+00:00
PYB,054,Edgware Road,2026-07-21T15:30:26Z,152,Good Service,2026-07-21 15:28:56.978420+00:00
PYB,071,Edgware Road,2026-07-21T15:35:56Z,482,Good Service,2026-07-21 15:28:56.982864+00:00
PSG,054,Edgware Road,2026-07-21T15:33:00Z,331,Good Service,2026-07-21 15:28:57.156970+00:00
PSG,070,Edgware Road,2026-07-21T15:28:30Z,61,Good Service,2026-07-21 15:28:57.160304+00:00
PSG,071,Edgware Road,2026-07-21T15:39:00Z,691,Good Service,2026-07-21 15:28:57.163971+00:00
FBY,054,Edgware Road,2026-07-21T15:35:01Z,451,Good Service,2026-07-21 15:28:57.300740+00:00
FBY,063,Edgware Road,2026-07-21T15:29:01Z,91,Good Service,2026-07-21 15:28:57.304911+00:00
FBY,070,Edgware Road,2026-07-21T15:30:31Z,181,Good Service,2026-07-21 15:28:57.308414+00:00
FBY,071,Edgware Road,2026-07-21T15:41:01Z,811,Good Service,2026-07-21 15:28:57.311049+00:00
SFS,071,Edgware Road,2026-07-21T15:31:26Z,165,Good Service,2026-07-21 15:29:21.937604+00:00
EPY,054,Edgware Road,2026-07-21T15:28:04Z,10,Good Service,2026-07-21 15:29:22.055122+00:00
EPY,071,Edgware Road,2026-07-21T15:32:56Z,302,Good Service,2026-07-21 15:29:22.062178+00:00
PYB,054,Edgware Road,2026-07-21T15:30:26Z,104,Good Service,2026-07-21 15:29:22.634927+00:00
PYB,071,Edgware Road,2026-07-21T15:35:56Z,434,Good Service,2026-07-21 15:29:22.638436+00:00
PSG,071,Edgware Road,2026-07-21T15:37:56Z,553,Good Service,2026-07-21 15:29:23.471791+00:00
FBY,054,Edgware Road,2026-07-21T15:36:01Z,438,Good Service,2026-07-21 15:29:23.660093+00:00
FBY,063,Dagenham East,2026-07-21T15:29:05Z,22,Good Service,2026-07-21 15:29:23.664498+00:00
FBY,070,Edgware Road,2026-07-21T15:31:31Z,168,Good Service,2026-07-21 15:29:23.668486+00:00
FBY,071,Edgware Road,2026-07-21T15:41:01Z,738,Good Service,2026-07-21 15:29:23.671973+00:00
SFS,071,Edgware Road,2026-07-21T15:31:30Z,144,Good Service,2026-07-21 15:29:46.723587+00:00
EPY,071,Edgware Road,2026-07-21T15:34:30Z,323,Good Service,2026-07-21 15:29:46.923463+00:00
PYB,054,Edgware Road,2026-07-21T15:30:26Z,104,Good Service,2026-07-21 15:29:47.035388+00:00
PYB,071,Edgware Road,2026-07-21T15:35:56Z,434,Good Service,2026-07-21 15:29:47.039756+00:00
PSG,071,Edgware Road,2026-07-21T15:37:56Z,553,Good Service,2026-07-21 15:29:47.145261+00:00
FBY,054,Edgware Road,2026-07-21T15:36:01Z,414,Good Service,2026-07-21 15:29:47.311561+00:00
FBY,070,Edgware Road,2026-07-21T15:31:31Z,144,Good Service,2026-07-21 15:29:47.314083+00:00
FBY,071,Edgware Road,2026-07-21T15:41:01Z,714,Good Service,2026-07-21 15:29:47.317329+00:00
SFS,071,Edgware Road,2026-07-21T15:31:30Z,144,Good Service,2026-07-21 15:30:14.776094+00:00
EPY,071,Edgware Road,2026-07-21T15:34:30Z,323,Good Service,2026-07-21 15:30:14.950406+00:00
PYB,054,Edgware Road,2026-07-21T15:31:33Z,118,Good Service,2026-07-21 15:30:15.092987+00:00
PYB,064,Edgware Road,2026-07-21T15:39:03Z,568,Good Service,2026-07-21 15:30:15.097721+00:00
PYB,071,Edgware Road,2026-07-21T15:36:03Z,388,Good Service,2026-07-21 15:30:15.103640+00:00
PSG,054,Edgware Road,2026-07-21T15:34:02Z,267,Good Service,2026-07-21 15:30:15.287485+00:00
PSG,064,Edgware Road,2026-07-21T15:42:02Z,747,Good Service,2026-07-21 15:30:15.290600+00:00
PSG,071,Edgware Road,2026-07-21T15:38:02Z,507,Good Service,2026-07-21 15:30:15.293081+00:00
FBY,054,Edgware Road,2026-07-21T15:36:01Z,438,Good Service,2026-07-21 15:30:15.493960+00:00
FBY,063,Dagenham East,2026-07-21T15:29:05Z,22,Good Service,2026-07-21 15:30:15.496803+00:00
FBY,070,Edgware Road,2026-07-21T15:31:31Z,168,Good Service,2026-07-21 15:30:15.498920+00:00
FBY,071,Edgware Road,2026-07-21T15:41:01Z,738,Good Service,2026-07-21 15:30:15.500582+00:00
WIP,064,Edgware Road,2026-07-21T15:32:32Z,155,Good Service,2026-07-21 15:30:37.089522+00:00
SFS,071,Edgware Road,2026-07-21T15:31:30Z,144,Good Service,2026-07-21 15:30:37.184334+00:00
EPY,064,Edgware Road,2026-07-21T15:37:02Z,425,Good Service,2026-07-21 15:30:37.317460+00:00
EPY,071,Edgware Road,2026-07-21T15:33:32Z,215,Good Service,2026-07-21 15:30:37.320157+00:00
PYB,054,Edgware Road,2026-07-21T15:31:33Z,118,Good Service,2026-07-21 15:30:37.411173+00:00
PYB,064,Edgware Road,2026-07-21T15:39:03Z,568,Good Service,2026-07-21 15:30:37.416097+00:00
PYB,071,Edgware Road,2026-07-21T15:36:03Z,388,Good Service,2026-07-21 15:30:37.420983+00:00
PSG,054,Edgware Road,2026-07-21T15:34:02Z,245,Good Service,2026-07-21 15:30:37.801828+00:00
PSG,064,Edgware Road,2026-07-21T15:42:02Z,725,Good Service,2026-07-21 15:30:37.804204+00:00
PSG,071,Edgware Road,2026-07-21T15:38:02Z,485,Good Service,2026-07-21 15:30:37.806156+00:00
FBY,054,Edgware Road,2026-07-21T15:36:03Z,365,Good Service,2026-07-21 15:30:37.983478+00:00
FBY,064,Edgware Road,2026-07-21T15:44:03Z,845,Good Service,2026-07-21 15:30:37.986733+00:00
FBY,070,Edgware Road,2026-07-21T15:31:33Z,95,Good Service,2026-07-21 15:30:37.989229+00:00
FBY,071,Edgware Road,2026-07-21T15:41:03Z,665,Good Service,2026-07-21 15:30:37.991559+00:00
WIP,064,Edgware Road,2026-07-21T15:32:32Z,155,Good Service,2026-07-21 15:30:59.424126+00:00
SFS,064,Edgware Road,2026-07-21T15:35:07Z,288,Good Service,2026-07-21 15:30:59.624793+00:00
SFS,071,Edgware Road,2026-07-21T15:32:07Z,108,Good Service,2026-07-21 15:30:59.628695+00:00
EPY,064,Edgware Road,2026-07-21T15:37:36Z,435,Good Service,2026-07-21 15:31:00.892176+00:00
EPY,071,Edgware Road,2026-07-21T15:34:06Z,225,Good Service,2026-07-21 15:31:00.895944+00:00
PYB,054,Edgware Road,2026-07-21T15:30:43Z,22,Good Service,2026-07-21 15:31:01.026761+00:00
PYB,064,Edgware Road,2026-07-21T15:39:36Z,555,Good Service,2026-07-21 15:31:01.031844+00:00
PYB,071,Edgware Road,2026-07-21T15:36:36Z,375,Good Service,2026-07-21 15:31:01.035926+00:00
PSG,054,Edgware Road,2026-07-21T15:34:02Z,267,Good Service,2026-07-21 15:31:01.136622+00:00
PSG,064,Edgware Road,2026-07-21T15:42:02Z,747,Good Service,2026-07-21 15:31:01.139729+00:00
PSG,071,Edgware Road,2026-07-21T15:38:02Z,507,Good Service,2026-07-21 15:31:01.143144+00:00
FBY,054,Edgware Road,2026-07-21T15:35:37Z,316,Good Service,2026-07-21 15:31:01.793411+00:00
FBY,064,Edgware Road,2026-07-21T15:44:36Z,855,Good Service,2026-07-21 15:31:01.797396+00:00
FBY,070,Edgware Road,2026-07-21T15:30:42Z,21,Good Service,2026-07-21 15:31:01.802679+00:00
FBY,071,Edgware Road,2026-07-21T15:41:36Z,675,Good Service,2026-07-21 15:31:01.806016+00:00
WIP,064,Edgware Road,2026-07-21T15:32:32Z,155,Good Service,2026-07-21 15:31:29.115808+00:00
SFS,064,Edgware Road,2026-07-21T15:35:07Z,288,Good Service,2026-07-21 15:31:29.218234+00:00
SFS,071,Edgware Road,2026-07-21T15:32:07Z,108,Good Service,2026-07-21 15:31:29.220218+00:00
EPY,064,Edgware Road,2026-07-21T15:38:06Z,437,Good Service,2026-07-21 15:31:29.423061+00:00
EPY,071,Edgware Road,2026-07-21T15:34:36Z,227,Good Service,2026-07-21 15:31:29.425060+00:00
PYB,054,Edgware Road,2026-07-21T15:31:05Z,16,Good Service,2026-07-21 15:31:29.832878+00:00
PYB,064,Edgware Road,2026-07-21T15:40:07Z,558,Good Service,2026-07-21 15:31:29.835344+00:00
PYB,071,Edgware Road,2026-07-21T15:36:07Z,318,Good Service,2026-07-21 15:31:29.837367+00:00
PSG,054,Edgware Road,2026-07-21T15:33:36Z,166,Good Service,2026-07-21 15:31:30.375359+00:00
PSG,064,Edgware Road,2026-07-21T15:43:06Z,736,Good Service,2026-07-21 15:31:30.377186+00:00
PSG,071,Edgware Road,2026-07-21T15:39:06Z,496,Good Service,2026-07-21 15:31:30.378992+00:00
FBY,054,Edgware Road,2026-07-21T15:35:37Z,316,Good Service,2026-07-21 15:31:30.549800+00:00
FBY,064,Edgware Road,2026-07-21T15:44:36Z,855,Good Service,2026-07-21 15:31:30.552401+00:00
FBY,070,Edgware Road,2026-07-21T15:30:42Z,21,Good Service,2026-07-21 15:31:30.553758+00:00
FBY,071,Edgware Road,2026-07-21T15:41:36Z,675,Good Service,2026-07-21 15:31:30.555700+00:00
WIP,064,Edgware Road,2026-07-21T15:33:37Z,146,Good Service,2026-07-21 15:31:51.513236+00:00
SFS,064,Edgware Road,2026-07-21T15:35:37Z,266,Good Service,2026-07-21 15:31:51.678582+00:00
SFS,071,Edgware Road,2026-07-21T15:31:37Z,26,Good Service,2026-07-21 15:31:51.680308+00:00
EPY,064,Edgware Road,2026-07-21T15:37:36Z,435,Good Service,2026-07-21 15:31:51.770106+00:00
EPY,071,Edgware Road,2026-07-21T15:34:06Z,225,Good Service,2026-07-21 15:31:51.771762+00:00
PYB,064,Edgware Road,2026-07-21T15:40:07Z,535,Good Service,2026-07-21 15:31:51.870382+00:00
PYB,071,Edgware Road,2026-07-21T15:36:07Z,295,Good Service,2026-07-21 15:31:51.871947+00:00
PSG,054,Edgware Road,2026-07-21T15:33:36Z,166,Good Service,2026-07-21 15:31:51.965908+00:00
PSG,064,Edgware Road,2026-07-21T15:43:06Z,736,Good Service,2026-07-21 15:31:51.967518+00:00
PSG,071,Edgware Road,2026-07-21T15:39:06Z,496,Good Service,2026-07-21 15:31:51.968892+00:00
FBY,054,Edgware Road,2026-07-21T15:35:37Z,316,Good Service,2026-07-21 15:31:52.058509+00:00
FBY,064,Edgware Road,2026-07-21T15:44:36Z,855,Good Service,2026-07-21 15:31:52.062675+00:00
FBY,070,Edgware Road,2026-07-21T15:30:42Z,21,Good Service,2026-07-21 15:31:52.065535+00:00
FBY,071,Edgware Road,2026-07-21T15:41:36Z,675,Good Service,2026-07-21 15:31:52.068332+00:00
WIP,064,Edgware Road,2026-07-21T15:33:37Z,124,Good Service,2026-07-21 15:32:13.244042+00:00
SFS,064,Edgware Road,2026-07-21T15:35:37Z,244,Good Service,2026-07-21 15:32:13.521148+00:00
SFS,071,Edgware Road,2026-07-21T15:31:37Z,4,Good Service,2026-07-21 15:32:13.523675+00:00
EPY,064,Edgware Road,2026-07-21T15:38:06Z,437,Good Service,2026-07-21 15:32:13.620072+00:00
EPY,071,Edgware Road,2026-07-21T15:34:36Z,227,Good Service,2026-07-21 15:32:13.623441+00:00
PYB,054,Edgware Road,2026-07-21T15:31:05Z,16,Good Service,2026-07-21 15:32:13.731124+00:00
PYB,064,Edgware Road,2026-07-21T15:40:07Z,558,Good Service,2026-07-21 15:32:13.735113+00:00
PYB,071,Edgware Road,2026-07-21T15:36:07Z,318,Good Service,2026-07-21 15:32:13.738151+00:00
PSG,054,Edgware Road,2026-07-21T15:33:36Z,122,Good Service,2026-07-21 15:32:14.594510+00:00
PSG,064,Edgware Road,2026-07-21T15:43:06Z,692,Good Service,2026-07-21 15:32:14.597753+00:00
PSG,071,Edgware Road,2026-07-21T15:39:06Z,452,Good Service,2026-07-21 15:32:14.600905+00:00
FBY,054,Edgware Road,2026-07-21T15:36:06Z,272,Good Service,2026-07-21 15:32:14.884423+00:00
FBY,064,Edgware Road,2026-07-21T15:45:06Z,812,Good Service,2026-07-21 15:32:14.887231+00:00
FBY,071,Edgware Road,2026-07-21T15:41:06Z,572,Good Service,2026-07-21 15:32:14.890845+00:00
WIP,064,Edgware Road,2026-07-21T15:33:37Z,101,Good Service,2026-07-21 15:32:36.689910+00:00
SFS,064,Edgware Road,2026-07-21T15:35:37Z,221,Good Service,2026-07-21 15:32:36.857754+00:00
EPY,064,Edgware Road,2026-07-21T15:37:32Z,335,Good Service,2026-07-21 15:32:37.201125+00:00
EPY,071,Edgware Road,2026-07-21T15:34:32Z,155,Good Service,2026-07-21 15:32:37.204515+00:00
PYB,064,Edgware Road,2026-07-21T15:40:07Z,535,Good Service,2026-07-21 15:32:37.302955+00:00
PYB,071,Edgware Road,2026-07-21T15:36:07Z,295,Good Service,2026-07-21 15:32:37.305745+00:00
PSG,054,Edgware Road,2026-07-21T15:33:02Z,65,Good Service,2026-07-21 15:32:37.413512+00:00
PSG,064,Edgware Road,2026-07-21T15:42:03Z,606,Good Service,2026-07-21 15:32:37.417126+00:00
PSG,071,Edgware Road,2026-07-21T15:39:03Z,426,Good Service,2026-07-21 15:32:37.420052+00:00
FBY,054,Edgware Road,2026-07-21T15:36:06Z,272,Good Service,2026-07-21 15:32:37.517428+00:00
FBY,064,Edgware Road,2026-07-21T15:45:06Z,812,Good Service,2026-07-21 15:32:37.521868+00:00
FBY,071,Edgware Road,2026-07-21T15:41:06Z,572,Good Service,2026-07-21 15:32:37.525811+00:00
WIP,064,Edgware Road,2026-07-21T15:33:37Z,101,Good Service,2026-07-21 15:32:58.677245+00:00
SFS,064,Edgware Road,2026-07-21T15:35:37Z,244,Good Service,2026-07-21 15:32:58.774251+00:00
SFS,071,Edgware Road,2026-07-21T15:31:37Z,4,Good Service,2026-07-21 15:32:58.777297+00:00
EPY,064,Edgware Road,2026-07-21T15:37:32Z,312,Good Service,2026-07-21 15:32:59.874535+00:00
EPY,071,Edgware Road,2026-07-21T15:34:32Z,132,Good Service,2026-07-21 15:32:59.876971+00:00
PYB,064,Edgware Road,2026-07-21T15:39:03Z,403,Good Service,2026-07-21 15:33:00.274696+00:00
PYB,071,Edgware Road,2026-07-21T15:37:02Z,282,Good Service,2026-07-21 15:33:00.277508+00:00
PSG,054,Edgware Road,2026-07-21T15:33:02Z,65,Good Service,2026-07-21 15:33:00.380807+00:00
PSG,064,Edgware Road,2026-07-21T15:42:03Z,606,Good Service,2026-07-21 15:33:00.383539+00:00
PSG,071,Edgware Road,2026-07-21T15:39:03Z,426,Good Service,2026-07-21 15:33:00.386582+00:00
FBY,054,Edgware Road,2026-07-21T15:35:32Z,192,Good Service,2026-07-21 15:33:01.041127+00:00
FBY,064,Edgware Road,2026-07-21T15:44:02Z,702,Good Service,2026-07-21 15:33:01.044599+00:00
FBY,071,Edgware Road,2026-07-21T15:42:02Z,582,Good Service,2026-07-21 15:33:01.047205+00:00
WIP,064,Edgware Road,2026-07-21T15:33:37Z,101,Good Service,2026-07-21 15:33:23.374182+00:00
SFS,064,Edgware Road,2026-07-21T15:35:37Z,221,Good Service,2026-07-21 15:33:23.697969+00:00
EPY,064,Edgware Road,2026-07-21T15:37:32Z,312,Good Service,2026-07-21 15:33:23.801472+00:00
EPY,071,Edgware Road,2026-07-21T15:34:32Z,132,Good Service,2026-07-21 15:33:23.803711+00:00
PYB,064,Edgware Road,2026-07-21T15:39:03Z,403,Good Service,2026-07-21 15:33:23.898516+00:00
PYB,071,Edgware Road,2026-07-21T15:37:02Z,282,Good Service,2026-07-21 15:33:23.901602+00:00
PSG,054,Edgware Road,2026-07-21T15:33:02Z,19,Good Service,2026-07-21 15:33:24.002342+00:00
PSG,064,Edgware Road,2026-07-21T15:42:03Z,560,Good Service,2026-07-21 15:33:24.004678+00:00
PSG,071,Edgware Road,2026-07-21T15:39:03Z,380,Good Service,2026-07-21 15:33:24.006896+00:00
FBY,054,Edgware Road,2026-07-21T15:35:37Z,173,Good Service,2026-07-21 15:33:24.113258+00:00
FBY,064,Edgware Road,2026-07-21T15:45:07Z,743,Good Service,2026-07-21 15:33:24.115778+00:00
FBY,071,Edgware Road,2026-07-21T15:41:07Z,503,Good Service,2026-07-21 15:33:24.119219+00:00
SFS,064,Edgware Road,2026-07-21T15:35:37Z,150,Good Service,2026-07-21 15:33:47.355323+00:00
EPY,064,Edgware Road,2026-07-21T15:38:37Z,330,Good Service,2026-07-21 15:33:47.522078+00:00
EPY,071,Edgware Road,2026-07-21T15:34:37Z,90,Good Service,2026-07-21 15:33:47.526099+00:00
PYB,064,Edgware Road,2026-07-21T15:40:06Z,415,Good Service,2026-07-21 15:33:50.891321+00:00
PYB,071,Edgware Road,2026-07-21T15:36:36Z,205,Good Service,2026-07-21 15:33:50.893449+00:00
PSG,054,Edgware Road,2026-07-21T15:33:20Z,9,Good Service,2026-07-21 15:33:51.366821+00:00
PSG,064,Edgware Road,2026-07-21T15:43:07Z,596,Good Service,2026-07-21 15:33:51.369384+00:00
PSG,071,Edgware Road,2026-07-21T15:39:07Z,356,Good Service,2026-07-21 15:33:51.371761+00:00
FBY,054,Edgware Road,2026-07-21T15:35:37Z,146,Good Service,2026-07-21 15:33:51.475507+00:00
FBY,064,Edgware Road,2026-07-21T15:45:07Z,716,Good Service,2026-07-21 15:33:51.478866+00:00
FBY,071,Edgware Road,2026-07-21T15:41:07Z,476,Good Service,2026-07-21 15:33:51.481645+00:00
WIP,064,Edgware Road,2026-07-21T15:33:48Z,15,Good Service,2026-07-21 15:34:13.176214+00:00
SFS,064,Edgware Road,2026-07-21T15:35:37Z,124,Good Service,2026-07-21 15:34:13.568413+00:00
EPY,064,Edgware Road,2026-07-21T15:38:37Z,330,Good Service,2026-07-21 15:34:13.705469+00:00
EPY,071,Edgware Road,2026-07-21T15:34:37Z,90,Good Service,2026-07-21 15:34:13.710018+00:00
PYB,064,Edgware Road,2026-07-21T15:40:06Z,393,Good Service,2026-07-21 15:34:13.813165+00:00
PYB,071,Edgware Road,2026-07-21T15:36:36Z,183,Good Service,2026-07-21 15:34:13.815954+00:00
PSG,064,Edgware Road,2026-07-21T15:43:07Z,573,Good Service,2026-07-21 15:34:13.919707+00:00
PSG,071,Edgware Road,2026-07-21T15:39:07Z,333,Good Service,2026-07-21 15:34:13.922436+00:00
FBY,054,Edgware Road,2026-07-21T15:35:37Z,146,Good Service,2026-07-21 15:34:14.017980+00:00
FBY,064,Edgware Road,2026-07-21T15:45:07Z,716,Good Service,2026-07-21 15:34:14.021682+00:00
FBY,071,Edgware Road,2026-07-21T15:41:07Z,476,Good Service,2026-07-21 15:34:14.026217+00:00
SFS,064,Edgware Road,2026-07-21T15:35:37Z,150,Good Service,2026-07-21 15:34:36.992794+00:00
EPY,064,Edgware Road,2026-07-21T15:38:37Z,330,Good Service,2026-07-21 15:34:37.088724+00:00
EPY,071,Edgware Road,2026-07-21T15:34:37Z,90,Good Service,2026-07-21 15:34:37.092578+00:00
PYB,064,Edgware Road,2026-07-21T15:40:06Z,415,Good Service,2026-07-21 15:34:37.190718+00:00
PYB,071,Edgware Road,2026-07-21T15:36:36Z,205,Good Service,2026-07-21 15:34:37.194489+00:00
PSG,054,Edgware Road,2026-07-21T15:33:20Z,9,Good Service,2026-07-21 15:34:37.297393+00:00
PSG,064,Edgware Road,2026-07-21T15:43:07Z,596,Good Service,2026-07-21 15:34:37.300317+00:00
PSG,071,Edgware Road,2026-07-21T15:39:07Z,356,Good Service,2026-07-21 15:34:37.303706+00:00
FBY,054,Edgware Road,2026-07-21T15:35:37Z,146,Good Service,2026-07-21 15:34:37.458626+00:00
FBY,064,Edgware Road,2026-07-21T15:45:07Z,716,Good Service,2026-07-21 15:34:37.462405+00:00
FBY,071,Edgware Road,2026-07-21T15:41:07Z,476,Good Service,2026-07-21 15:34:37.465451+00:00
SFS,064,Edgware Road,2026-07-21T15:35:41Z,79,Good Service,2026-07-21 15:35:02.366165+00:00
EPY,064,Edgware Road,2026-07-21T15:37:42Z,200,Good Service,2026-07-21 15:35:02.515462+00:00
EPY,071,Edgware Road,2026-07-21T15:34:42Z,20,Good Service,2026-07-21 15:35:02.520023+00:00
PYB,064,Edgware Road,2026-07-21T15:40:11Z,349,Good Service,2026-07-21 15:35:02.783401+00:00
PYB,071,Edgware Road,2026-07-21T15:37:11Z,169,Good Service,2026-07-21 15:35:02.788363+00:00
PSG,064,Edgware Road,2026-07-21T15:42:12Z,470,Good Service,2026-07-21 15:35:02.984303+00:00
PSG,071,Edgware Road,2026-07-21T15:39:12Z,290,Good Service,2026-07-21 15:35:02.988809+00:00
FBY,054,Edgware Road,2026-07-21T15:35:42Z,78,Good Service,2026-07-21 15:35:04.392880+00:00
FBY,064,Edgware Road,2026-07-21T15:45:12Z,648,Good Service,2026-07-21 15:35:04.394761+00:00
FBY,071,Edgware Road,2026-07-21T15:42:12Z,468,Good Service,2026-07-21 15:35:04.396085+00:00
SFS,064,Edgware Road,2026-07-21T15:35:41Z,53,Good Service,2026-07-21 15:35:28.456828+00:00
EPY,064,Edgware Road,2026-07-21T15:38:45Z,237,Good Service,2026-07-21 15:35:28.604474+00:00
EPY,071,Edgware Road,2026-07-21T15:35:12Z,24,Good Service,2026-07-21 15:35:28.608979+00:00
EPY,072,Edgware Road,2026-07-21T15:42:15Z,447,Good Service,2026-07-21 15:35:28.611753+00:00
PYB,064,Edgware Road,2026-07-21T15:40:11Z,349,Good Service,2026-07-21 15:35:28.750114+00:00
PYB,071,Edgware Road,2026-07-21T15:37:11Z,169,Good Service,2026-07-21 15:35:28.756883+00:00
PSG,064,Edgware Road,2026-07-21T15:43:16Z,506,Good Service,2026-07-21 15:35:30.282550+00:00
PSG,071,Edgware Road,2026-07-21T15:40:16Z,326,Good Service,2026-07-21 15:35:30.285150+00:00
PSG,072,Edgware Road,2026-07-21T15:47:16Z,746,Good Service,2026-07-21 15:35:30.287110+00:00
FBY,054,Edgware Road,2026-07-21T15:35:42Z,78,Good Service,2026-07-21 15:35:30.394999+00:00
FBY,064,Edgware Road,2026-07-21T15:45:12Z,648,Good Service,2026-07-21 15:35:30.397412+00:00
FBY,071,Edgware Road,2026-07-21T15:42:12Z,468,Good Service,2026-07-21 15:35:30.399687+00:00
SFS,064,Edgware Road,2026-07-21T15:35:45Z,33,Good Service,2026-07-21 15:35:52.802055+00:00
SFS,072,Edgware Road,2026-07-21T15:39:45Z,273,Good Service,2026-07-21 15:35:52.804171+00:00
EPY,064,Edgware Road,2026-07-21T15:38:45Z,237,Good Service,2026-07-21 15:35:52.898076+00:00
EPY,071,Edgware Road,2026-07-21T15:35:12Z,24,Good Service,2026-07-21 15:35:52.899885+00:00
EPY,072,Edgware Road,2026-07-21T15:42:15Z,447,Good Service,2026-07-21 15:35:52.902440+00:00
PYB,064,Edgware Road,2026-07-21T15:40:11Z,349,Good Service,2026-07-21 15:35:53.005530+00:00
PYB,071,Edgware Road,2026-07-21T15:37:11Z,169,Good Service,2026-07-21 15:35:53.007483+00:00
PSG,064,Edgware Road,2026-07-21T15:42:12Z,470,Good Service,2026-07-21 15:35:53.095417+00:00
PSG,071,Edgware Road,2026-07-21T15:39:12Z,290,Good Service,2026-07-21 15:35:53.097476+00:00
FBY,064,Edgware Road,2026-07-21T15:45:15Z,602,Good Service,2026-07-21 15:35:53.278460+00:00
FBY,071,Edgware Road,2026-07-21T15:42:15Z,422,Good Service,2026-07-21 15:35:53.281068+00:00
FBY,072,Edgware Road,2026-07-21T15:49:15Z,842,Good Service,2026-07-21 15:35:53.282793+00:00
WIP,072,Edgware Road,2026-07-21T15:37:46Z,131,Good Service,2026-07-21 15:36:14.917215+00:00
SFS,064,Edgware Road,2026-07-21T15:35:45Z,33,Good Service,2026-07-21 15:36:15.008761+00:00
SFS,072,Edgware Road,2026-07-21T15:39:45Z,273,Good Service,2026-07-21 15:36:15.010870+00:00
EPY,064,Edgware Road,2026-07-21T15:38:45Z,190,Good Service,2026-07-21 15:36:15.126668+00:00
EPY,072,Edgware Road,2026-07-21T15:42:15Z,400,Good Service,2026-07-21 15:36:15.129034+00:00
PYB,064,Edgware Road,2026-07-21T15:40:15Z,280,Good Service,2026-07-21 15:36:15.640967+00:00
PYB,071,Edgware Road,2026-07-21T15:37:45Z,130,Good Service,2026-07-21 15:36:15.643339+00:00
PYB,072,Edgware Road,2026-07-21T15:44:15Z,520,Good Service,2026-07-21 15:36:15.647123+00:00
PSG,064,Edgware Road,2026-07-21T15:43:16Z,457,Good Service,2026-07-21 15:36:18.875493+00:00
PSG,071,Edgware Road,2026-07-21T15:40:16Z,277,Good Service,2026-07-21 15:36:18.877909+00:00
PSG,072,Edgware Road,2026-07-21T15:47:16Z,697,Good Service,2026-07-21 15:36:18.879594+00:00
FBY,064,Edgware Road,2026-07-21T15:45:15Z,602,Good Service,2026-07-21 15:36:18.976550+00:00
FBY,071,Edgware Road,2026-07-21T15:42:15Z,422,Good Service,2026-07-21 15:36:18.978670+00:00
FBY,072,Edgware Road,2026-07-21T15:49:15Z,842,Good Service,2026-07-21 15:36:18.981980+00:00
WIP,072,Edgware Road,2026-07-21T15:37:46Z,131,Good Service,2026-07-21 15:36:43.073238+00:00
SFS,064,Edgware Road,2026-07-21T15:35:45Z,33,Good Service,2026-07-21 15:36:43.200503+00:00
SFS,072,Edgware Road,2026-07-21T15:39:45Z,273,Good Service,2026-07-21 15:36:43.202620+00:00
EPY,064,Edgware Road,2026-07-21T15:38:45Z,190,Good Service,2026-07-21 15:36:43.297431+00:00
EPY,072,Edgware Road,2026-07-21T15:42:15Z,400,Good Service,2026-07-21 15:36:43.300536+00:00
PYB,064,Edgware Road,2026-07-21T15:40:15Z,280,Good Service,2026-07-21 15:36:43.394034+00:00
PYB,071,Edgware Road,2026-07-21T15:37:45Z,130,Good Service,2026-07-21 15:36:43.395641+00:00
