station,train_no,destination,expected_arr,time_to_station,tfl_status,time
WIP,022,Wimbledon,2026-07-21T15:45:52Z,142,Good Service,2026-07-21 15:44:55.587370+00:00
WIP,046,Wimbledon,2026-07-21T15:44:52Z,82,Good Service,2026-07-21 15:44:55.590523+00:00
WIP,051,Wimbledon,2026-07-21T15:54:22Z,652,Good Service,2026-07-21 15:44:55.593235+00:00
WIP,075,Wimbledon,2026-07-21T15:50:22Z,412,Good Service,2026-07-21 15:44:55.597559+00:00
WIP,076,Wimbledon,2026-07-21T15:58:22Z,892,Good Service,2026-07-21 15:44:55.603518+00:00
WIP,077,Wimbledon,2026-07-21T16:10:22Z,1612,Good Service,2026-07-21 15:44:55.606274+00:00
SFS,022,Wimbledon,2026-07-21T15:44:51Z,35,Good Service,2026-07-21 15:44:56.334747+00:00
SFS,051,Wimbledon,2026-07-21T15:53:21Z,545,Good Service,2026-07-21 15:44:56.337638+00:00
SFS,075,Wimbledon,2026-07-21T15:48:51Z,275,Good Service,2026-07-21 15:44:56.342046+00:00
SFS,076,Wimbledon,2026-07-21T15:57:21Z,785,Good Service,2026-07-21 15:44:56.344427+00:00
SFS,077,Wimbledon,2026-07-21T16:09:21Z,1505,Good Service,2026-07-21 15:44:56.347810+00:00
EPY,051,Wimbledon,2026-07-21T15:52:21Z,485,Good Service,2026-07-21 15:44:56.520281+00:00
EPY,075,Wimbledon,2026-07-21T15:47:21Z,185,Good Service,2026-07-21 15:44:56.524480+00:00
EPY,076,Wimbledon,2026-07-21T15:55:21Z,665,Good Service,2026-07-21 15:44:56.528010+00:00
EPY,077,Wimbledon,2026-07-21T16:07:21Z,1385,Good Service,2026-07-21 15:44:56.531048+00:00
PYB,051,Wimbledon,2026-07-21T15:49:22Z,306,Good Service,2026-07-21 15:44:56.793724+00:00
PYB,075,Wimbledon,2026-07-21T15:44:22Z,6,Good Service,2026-07-21 15:44:56.796069+00:00
PYB,076,Wimbledon,2026-07-21T15:53:22Z,546,Good Service,2026-07-21 15:44:56.798979+00:00
PYB,077,Wimbledon,2026-07-21T16:04:22Z,1206,Good Service,2026-07-21 15:44:56.801473+00:00
PSG,051,Wimbledon,2026-07-21T15:47:22Z,185,Good Service,2026-07-21 15:44:56.939075+00:00
PSG,076,Wimbledon,2026-07-21T15:50:22Z,365,Good Service,2026-07-21 15:44:56.941433+00:00
PSG,077,Wimbledon,2026-07-21T16:02:22Z,1085,Good Service,2026-07-21 15:44:56.944006+00:00
FBY,076,Wimbledon,2026-07-21T15:46:52Z,179,Good Service,2026-07-21 15:44:57.038631+00:00
FBY,077,Wimbledon,2026-07-21T15:57:22Z,809,Good Service,2026-07-21 15:44:57.041481+00:00
WIP,022,Wimbledon,2026-07-21T15:46:52Z,133,Good Service,2026-07-21 15:45:18.828665+00:00
WIP,046,Wimbledon,2026-07-21T15:44:52Z,13,Good Service,2026-07-21 15:45:18.831321+00:00
WIP,051,Wimbledon,2026-07-21T15:55:22Z,643,Good Service,2026-07-21 15:45:18.834223+00:00
WIP,075,Wimbledon,2026-07-21T15:50:22Z,343,Good Service,2026-07-21 15:45:18.837342+00:00
WIP,076,Wimbledon,2026-07-21T15:58:22Z,823,Good Service,2026-07-21 15:45:18.839071+00:00
WIP,077,Wimbledon,2026-07-21T16:10:22Z,1543,Good Service,2026-07-21 15:45:18.841463+00:00
SFS,022,Wimbledon,2026-07-21T15:44:23Z,31,Good Service,2026-07-21 15:45:18.934921+00:00
SFS,051,Wimbledon,2026-07-21T15:53:53Z,601,Good Service,2026-07-21 15:45:18.937212+00:00
SFS,075,Wimbledon,2026-07-21T15:48:53Z,301,Good Service,2026-07-21 15:45:18.940308+00:00
SFS,076,Wimbledon,2026-07-21T15:56:53Z,781,Good Service,2026-07-21 15:45:18.941653+00:00
SFS,077,Wimbledon,2026-07-21T16:08:53Z,1501,Good Service,2026-07-21 15:45:18.943750+00:00
EPY,051,Wimbledon,2026-07-21T15:52:21Z,485,Good Service,2026-07-21 15:45:19.036598+00:00
EPY,075,Wimbledon,2026-07-21T15:47:21Z,185,Good Service,2026-07-21 15:45:19.039666+00:00
EPY,076,Wimbledon,2026-07-21T15:55:21Z,665,Good Service,2026-07-21 15:45:19.041476+00:00
EPY,077,Wimbledon,2026-07-21T16:07:21Z,1385,Good Service,2026-07-21 15:45:19.043049+00:00
PYB,051,Wimbledon,2026-07-21T15:49:22Z,306,Good Service,2026-07-21 15:45:19.137193+00:00
PYB,075,Wimbledon,2026-07-21T15:44:22Z,6,Good Service,2026-07-21 15:45:19.140601+00:00
PYB,076,Wimbledon,2026-07-21T15:53:22Z,546,Good Service,2026-07-21 15:45:19.143363+00:00
PYB,077,Wimbledon,2026-07-21T16:04:22Z,1206,Good Service,2026-07-21 15:45:19.146059+00:00
PSG,051,Wimbledon,2026-07-21T15:47:22Z,163,Good Service,2026-07-21 15:45:19.311481+00:00
PSG,076,Wimbledon,2026-07-21T15:50:22Z,343,Good Service,2026-07-21 15:45:19.317508+00:00
PSG,077,Wimbledon,2026-07-21T16:02:22Z,1063,Good Service,2026-07-21 15:45:19.324468+00:00
FBY,076,Wimbledon,2026-07-21T15:46:52Z,132,Good Service,2026-07-21 15:45:20.786400+00:00
FBY,077,Wimbledon,2026-07-21T15:57:22Z,762,Good Service,2026-07-21 15:45:20.788748+00:00
WIP,022,Wimbledon,2026-07-21T15:46:52Z,133,Good Service,2026-07-21 15:45:41.927263+00:00
WIP,046,Wimbledon,2026-07-21T15:44:52Z,13,Good Service,2026-07-21 15:45:41.930989+00:00
WIP,051,Wimbledon,2026-07-21T15:55:22Z,643,Good Service,2026-07-21 15:45:41.935606+00:00
WIP,075,Wimbledon,2026-07-21T15:50:22Z,343,Good Service,2026-07-21 15:45:41.938517+00:00
WIP,076,Wimbledon,2026-07-21T15:58:22Z,823,Good Service,2026-07-21 15:45:41.941680+00:00
WIP,077,Wimbledon,2026-07-21T16:10:22Z,1543,Good Service,2026-07-21 15:45:41.945332+00:00
SFS,022,Wimbledon,2026-07-21T15:45:22Z,20,Good Service,2026-07-21 15:45:42.362282+00:00
SFS,023,Wimbledon,2026-07-21T15:58:20Z,798,Good Service,2026-07-21 15:45:42.364758+00:00
SFS,051,Wimbledon,2026-07-21T15:51:20Z,378,Good Service,2026-07-21 15:45:42.368384+00:00
SFS,075,Wimbledon,2026-07-21T15:48:50Z,228,Good Service,2026-07-21 15:45:42.370910+00:00
SFS,076,Wimbledon,2026-07-21T15:57:20Z,738,Good Service,2026-07-21 15:45:42.372738+00:00
SFS,077,Wimbledon,2026-07-21T16:09:20Z,1458,Good Service,2026-07-21 15:45:42.375487+00:00
EPY,023,Wimbledon,2026-07-21T15:57:20Z,738,Good Service,2026-07-21 15:45:42.703248+00:00
EPY,051,Wimbledon,2026-07-21T15:50:50Z,348,Good Service,2026-07-21 15:45:42.705763+00:00
EPY,075,Wimbledon,2026-07-21T15:47:20Z,138,Good Service,2026-07-21 15:45:42.707784+00:00
EPY,076,Wimbledon,2026-07-21T15:55:20Z,618,Good Service,2026-07-21 15:45:42.709821+00:00
EPY,077,Wimbledon,2026-07-21T16:08:20Z,1398,Good Service,2026-07-21 15:45:42.712227+00:00
PYB,023,Wimbledon,2026-07-21T15:54:21Z,558,Good Service,2026-07-21 15:45:42.933156+00:00
PYB,051,Wimbledon,2026-07-21T15:47:51Z,168,Good Service,2026-07-21 15:45:42.936224+00:00
PYB,076,Wimbledon,2026-07-21T15:52:21Z,438,Good Service,2026-07-21 15:45:42.938244+00:00
PYB,077,Wimbledon,2026-07-21T16:05:21Z,1218,Good Service,2026-07-21 15:45:42.940748+00:00
PSG,051,Wimbledon,2026-07-21T15:47:22Z,163,Good Service,2026-07-21 15:45:43.192396+00:00
PSG,076,Wimbledon,2026-07-21T15:50:22Z,343,Good Service,2026-07-21 15:45:43.195617+00:00
PSG,077,Wimbledon,2026-07-21T16:02:22Z,1063,Good Service,2026-07-21 15:45:43.197952+00:00
FBY,076,Wimbledon,2026-07-21T15:46:52Z,132,Good Service,2026-07-21 15:45:43.291384+00:00
FBY,077,Wimbledon,2026-07-21T15:57:22Z,762,Good Service,2026-07-21 15:45:43.294142+00:00
WIP,022,Wimbledon,2026-07-21T15:46:51Z,80,Good Service,2026-07-21 15:46:11.168938+00:00
WIP,023,Wimbledon,2026-07-21T16:00:20Z,889,Good Service,2026-07-21 15:46:11.171882+00:00
WIP,051,Wimbledon,2026-07-21T15:53:21Z,470,Good Service,2026-07-21 15:46:11.174183+00:00
WIP,075,Wimbledon,2026-07-21T15:50:21Z,290,Good Service,2026-07-21 15:46:11.177784+00:00
WIP,076,Wimbledon,2026-07-21T15:58:21Z,770,Good Service,2026-07-21 15:46:11.182621+00:00
WIP,077,Wimbledon,2026-07-21T16:11:20Z,1549,Good Service,2026-07-21 15:46:11.187471+00:00
SFS,023,Wimbledon,2026-07-21T15:58:20Z,769,Good Service,2026-07-21 15:46:12.096135+00:00
SFS,051,Wimbledon,2026-07-21T15:51:20Z,349,Good Service,2026-07-21 15:46:12.099002+00:00
SFS,075,Wimbledon,2026-07-21T15:48:50Z,199,Good Service,2026-07-21 15:46:12.102918+00:00
SFS,076,Wimbledon,2026-07-21T15:57:20Z,709,Good Service,2026-07-21 15:46:12.105024+00:00
SFS,077,Wimbledon,2026-07-21T16:09:20Z,1429,Good Service,2026-07-21 15:46:12.107950+00:00
EPY,023,Wimbledon,2026-07-21T15:57:20Z,707,Good Service,2026-07-21 15:46:12.767222+00:00
EPY,051,Wimbledon,2026-07-21T15:50:50Z,317,Good Service,2026-07-21 15:46:12.770817+00:00
EPY,075,Wimbledon,2026-07-21T15:47:20Z,107,Good Service,2026-07-21 15:46:12.773662+00:00
EPY,076,Wimbledon,2026-07-21T15:55:20Z,587,Good Service,2026-07-21 15:46:12.776041+00:00
EPY,077,Wimbledon,2026-07-21T16:08:20Z,1367,Good Service,2026-07-21 15:46:12.779039+00:00
PYB,023,Wimbledon,2026-07-21T15:54:21Z,558,Good Service,2026-07-21 15:46:12.874910+00:00
PYB,051,Wimbledon,2026-07-21T15:47:51Z,168,Good Service,2026-07-21 15:46:12.878220+00:00
PYB,076,Wimbledon,2026-07-21T15:52:21Z,438,Good Service,2026-07-21 15:46:12.880227+00:00
PYB,077,Wimbledon,2026-07-21T16:05:21Z,1218,Good Service,2026-07-21 15:46:12.882593+00:00
PSG,023,Wimbledon,2026-07-21T15:52:20Z,401,Good Service,2026-07-21 15:46:19.470087+00:00
PSG,076,Wimbledon,2026-07-21T15:50:20Z,281,Good Service,2026-07-21 15:46:19.473995+00:00
PSG,077,Wimbledon,2026-07-21T16:03:20Z,1061,Good Service,2026-07-21 15:46:19.477834+00:00
FBY,023,Wimbledon,2026-07-21T15:50:21Z,280,Good Service,2026-07-21 15:46:20.931653+00:00
FBY,076,Wimbledon,2026-07-21T15:46:51Z,70,Good Service,2026-07-21 15:46:20.936815+00:00
FBY,077,Wimbledon,2026-07-21T15:57:21Z,700,Good Service,2026-07-21 15:46:20.938836+00:00
WIP,022,Wimbledon,2026-07-21T15:47:00Z,56,Good Service,2026-07-21 15:46:44.274712+00:00
WIP,023,Wimbledon,2026-07-21T16:01:30Z,926,Good Service,2026-07-21 15:46:44.277855+00:00
WIP,051,Wimbledon,2026-07-21T15:53:30Z,446,Good Service,2026-07-21 15:46:44.281414+00:00
WIP,070,Wimbledon,2026-07-21T16:14:30Z,1706,Good Service,2026-07-21 15:46:44.285767+00:00
WIP,075,Wimbledon,2026-07-21T15:50:00Z,236,Good Service,2026-07-21 15:46:44.289204+00:00
WIP,076,Wimbledon,2026-07-21T15:58:30Z,746,Good Service,2026-07-21 15:46:44.292685+00:00
WIP,077,Wimbledon,2026-07-21T16:09:30Z,1406,Good Service,2026-07-21 15:46:44.294859+00:00
SFS,023,Wimbledon,2026-07-21T15:59:30Z,804,Good Service,2026-07-21 15:46:46.152610+00:00
SFS,051,Wimbledon,2026-07-21T15:51:30Z,324,Good Service,2026-07-21 15:46:46.156126+00:00
SFS,070,Wimbledon,2026-07-21T16:12:30Z,1584,Good Service,2026-07-21 15:46:46.158612+00:00
SFS,075,Wimbledon,2026-07-21T15:49:00Z,174,Good Service,2026-07-21 15:46:46.161321+00:00
SFS,076,Wimbledon,2026-07-21T15:56:30Z,624,Good Service,2026-07-21 15:46:46.165302+00:00
SFS,077,Wimbledon,2026-07-21T16:08:30Z,1344,Good Service,2026-07-21 15:46:46.169990+00:00
EPY,023,Wimbledon,2026-07-21T15:58:29Z,743,Good Service,2026-07-21 15:46:46.387516+00:00
EPY,051,Wimbledon,2026-07-21T15:50:29Z,263,Good Service,2026-07-21 15:46:46.389965+00:00
EPY,070,Wimbledon,2026-07-21T16:11:29Z,1523,Good Service,2026-07-21 15:46:46.392733+00:00
EPY,075,Wimbledon,2026-07-21T15:46:59Z,53,Good Service,2026-07-21 15:46:46.395201+00:00
EPY,076,Wimbledon,2026-07-21T15:55:29Z,563,Good Service,2026-07-21 15:46:46.399290+00:00
EPY,077,Wimbledon,2026-07-21T16:06:29Z,1223,Good Service,2026-07-21 15:46:46.402817+00:00
PYB,023,Wimbledon,2026-07-21T15:55:30Z,563,Good Service,2026-07-21 15:46:46.719940+00:00
PYB,051,Wimbledon,2026-07-21T15:47:29Z,82,Good Service,2026-07-21 15:46:46.723473+00:00
PYB,070,Wimbledon,2026-07-21T16:08:30Z,1343,Good Service,2026-07-21 15:46:46.726541+00:00
PYB,076,Wimbledon,2026-07-21T15:52:29Z,382,Good Service,2026-07-21 15:46:46.729602+00:00
PYB,077,Wimbledon,2026-07-21T16:04:30Z,1103,Good Service,2026-07-21 15:46:46.731520+00:00
PSG,023,Wimbledon,2026-07-21T15:52:20Z,401,Good Service,2026-07-21 15:46:46.831724+00:00
PSG,076,Wimbledon,2026-07-21T15:50:20Z,281,Good Service,2026-07-21 15:46:46.834761+00:00
PSG,077,Wimbledon,2026-07-21T16:03:20Z,1061,Good Service,2026-07-21 15:46:46.838676+00:00
FBY,023,Wimbledon,2026-07-21T15:50:30Z,263,Good Service,2026-07-21 15:46:46.972965+00:00
FBY,070,Wimbledon,2026-07-21T16:07:30Z,1283,Good Service,2026-07-21 15:46:46.977054+00:00
FBY,076,Wimbledon,2026-07-21T15:47:00Z,53,Good Service,2026-07-21 15:46:46.979592+00:00
FBY,077,Wimbledon,2026-07-21T15:57:30Z,683,Good Service,2026-07-21 15:46:46.981978+00:00
WIP,022,Wimbledon,2026-07-21T15:47:00Z,33,Good Service,2026-07-21 15:47:08.073574+00:00
WIP,023,Wimbledon,2026-07-21T16:01:30Z,903,Good Service,2026-07-21 15:47:08.077069+00:00
WIP,051,Wimbledon,2026-07-21T15:53:30Z,423,Good Service,2026-07-21 15:47:08.080360+00:00
WIP,070,Wimbledon,2026-07-21T16:14:30Z,1683,Good Service,2026-07-21 15:47:08.084482+00:00
WIP,075,Wimbledon,2026-07-21T15:50:00Z,213,Good Service,2026-07-21 15:47:08.088682+00:00
WIP,076,Wimbledon,2026-07-21T15:58:30Z,723,Good Service,2026-07-21 15:47:08.092349+00:00
WIP,077,Wimbledon,2026-07-21T16:09:30Z,1383,Good Service,2026-07-21 15:47:08.095085+00:00
SFS,023,Wimbledon,2026-07-21T15:58:20Z,769,Good Service,2026-07-21 15:47:08.224539+00:00
SFS,051,Wimbledon,2026-07-21T15:51:20Z,349,Good Service,2026-07-21 15:47:08.227640+00:00
SFS,075,Wimbledon,2026-07-21T15:48:50Z,199,Good Service,2026-07-21 15:47:08.230053+00:00
SFS,076,Wimbledon,2026-07-21T15:57:20Z,709,Good Service,2026-07-21 15:47:08.233418+00:00
SFS,077,Wimbledon,2026-07-21T16:09:20Z,1429,Good Service,2026-07-21 15:47:08.235552+00:00
EPY,023,Wimbledon,2026-07-21T15:57:20Z,707,Good Service,2026-07-21 15:47:08.337642+00:00
EPY,051,Wimbledon,2026-07-21T15:50:50Z,317,Good Service,2026-07-21 15:47:08.341824+00:00
EPY,075,Wimbledon,2026-07-21T15:47:20Z,107,Good Service,2026-07-21 15:47:08.344078+00:00
EPY,076,Wimbledon,2026-07-21T15:55:20Z,587,Good Service,2026-07-21 15:47:08.348024+00:00
EPY,077,Wimbledon,2026-07-21T16:08:20Z,1367,Good Service,2026-07-21 15:47:08.353178+00:00
PYB,023,Wimbledon,2026-07-21T15:55:30Z,542,Good Service,2026-07-21 15:47:08.678884+00:00
PYB,051,Wimbledon,2026-07-21T15:47:29Z,61,Good Service,2026-07-21 15:47:08.684597+00:00
PYB,070,Wimbledon,2026-07-21T16:08:30Z,1322,Good Service,2026-07-21 15:47:08.688515+00:00
PYB,076,Wimbledon,2026-07-21T15:52:29Z,361,Good Service,2026-07-21 15:47:08.691385+00:00
PYB,077,Wimbledon,2026-07-21T16:04:30Z,1082,Good Service,2026-07-21 15:47:08.693671+00:00
PSG,023,Wimbledon,2026-07-21T15:52:20Z,401,Good Service,2026-07-21 15:47:08.823051+00:00
PSG,076,Wimbledon,2026-07-21T15:50:20Z,281,Good Service,2026-07-21 15:47:08.825851+00:00
PSG,077,Wimbledon,2026-07-21T16:03:20Z,1061,Good Service,2026-07-21 15:47:08.828210+00:00
FBY,023,Wimbledon,2026-07-21T15:50:30Z,241,Good Service,2026-07-21 15:47:08.942941+00:00
FBY,070,Wimbledon,2026-07-21T16:07:30Z,1261,Good Service,2026-07-21 15:47:08.946873+00:00
FBY,076,Wimbledon,2026-07-21T15:47:00Z,31,Good Service,2026-07-21 15:47:08.950387+00:00
FBY,077,Wimbledon,2026-07-21T15:57:30Z,661,Good Service,2026-07-21 15:47:08.952747+00:00
WIP,022,Wimbledon,2026-07-21T15:47:09Z,19,Good Service,2026-07-21 15:47:29.898919+00:00
WIP,023,Wimbledon,2026-07-21T16:02:00Z,910,Good Service,2026-07-21 15:47:29.902020+00:00
WIP,051,Wimbledon,2026-07-21T15:53:00Z,370,Good Service,2026-07-21 15:47:29.904813+00:00
WIP,070,Wimbledon,2026-07-21T16:15:00Z,1690,Good Service,2026-07-21 15:47:29.907783+00:00
WIP,075,Wimbledon,2026-07-21T15:50:30Z,220,Good Service,2026-07-21 15:47:29.909832+00:00
WIP,076,Wimbledon,2026-07-21T15:58:00Z,670,Good Service,2026-07-21 15:47:29.911824+00:00
WIP,077,Wimbledon,2026-07-21T16:10:00Z,1390,Good Service,2026-07-21 15:47:29.914833+00:00
SFS,023,Wimbledon,2026-07-21T15:59:30Z,804,Good Service,2026-07-21 15:47:30.006976+00:00
SFS,051,Wimbledon,2026-07-21T15:51:30Z,324,Good Service,2026-07-21 15:47:30.008973+00:00
SFS,070,Wimbledon,2026-07-21T16:12:30Z,1584,Good Service,2026-07-21 15:47:30.011088+00:00
SFS,075,Wimbledon,2026-07-21T15:49:00Z,174,Good Service,2026-07-21 15:47:30.015089+00:00
SFS,076,Wimbledon,2026-07-21T15:56:30Z,624,Good Service,2026-07-21 15:47:30.017343+00:00
SFS,077,Wimbledon,2026-07-21T16:08:30Z,1344,Good Service,2026-07-21 15:47:30.019166+00:00
EPY,023,Wimbledon,2026-07-21T15:59:00Z,730,Good Service,2026-07-21 15:47:30.148667+00:00
EPY,051,Wimbledon,2026-07-21T15:50:30Z,220,Good Service,2026-07-21 15:47:30.150902+00:00
EPY,070,Wimbledon,2026-07-21T16:12:00Z,1510,Good Service,2026-07-21 15:47:30.155127+00:00
EPY,075,Wimbledon,2026-07-21T15:47:03Z,13,Good Service,2026-07-21 15:47:30.158106+00:00
EPY,076,Wimbledon,2026-07-21T15:55:00Z,490,Good Service,2026-07-21 15:47:30.161103+00:00
EPY,077,Wimbledon,2026-07-21T16:07:00Z,1210,Good Service,2026-07-21 15:47:30.165994+00:00
PYB,023,Wimbledon,2026-07-21T15:55:59Z,549,Good Service,2026-07-21 15:47:30.282813+00:00
PYB,051,Wimbledon,2026-07-21T15:47:29Z,39,Good Service,2026-07-21 15:47:30.286784+00:00
PYB,070,Wimbledon,2026-07-21T16:08:59Z,1329,Good Service,2026-07-21 15:47:30.290333+00:00
PYB,076,Wimbledon,2026-07-21T15:51:59Z,309,Good Service,2026-07-21 15:47:30.292468+00:00
PYB,077,Wimbledon,2026-07-21T16:03:59Z,1029,Good Service,2026-07-21 15:47:30.294827+00:00
PSG,023,Wimbledon,2026-07-21T15:53:59Z,429,Good Service,2026-07-21 15:47:30.403148+00:00
PSG,070,Wimbledon,2026-07-21T16:06:59Z,1209,Good Service,2026-07-21 15:47:30.408884+00:00
PSG,076,Wimbledon,2026-07-21T15:50:29Z,219,Good Service,2026-07-21 15:47:30.411710+00:00
PSG,077,Wimbledon,2026-07-21T16:01:59Z,909,Good Service,2026-07-21 15:47:30.415124+00:00
FBY,023,Wimbledon,2026-07-21T15:50:30Z,263,Good Service,2026-07-21 15:47:30.510421+00:00
FBY,070,Wimbledon,2026-07-21T16:07:30Z,1283,Good Service,2026-07-21 15:47:30.513780+00:00
FBY,076,Wimbledon,2026-07-21T15:47:00Z,53,Good Service,2026-07-21 15:47:30.517079+00:00
FBY,077,Wimbledon,2026-07-21T15:57:30Z,683,Good Service,2026-07-21 15:47:30.519918+00:00
WIP,022,Wimbledon,2026-07-21T15:47:00Z,33,Good Service,2026-07-21 15:47:52.479584+00:00
WIP,023,Wimbledon,2026-07-21T16:01:30Z,903,Good Service,2026-07-21 15:47:52.484229+00:00
WIP,051,Wimbledon,2026-07-21T15:53:30Z,423,Good Service,2026-07-21 15:47:52.486163+00:00
WIP,070,Wimbledon,2026-07-21T16:14:30Z,1683,Good Service,2026-07-21 15:47:52.489890+00:00
WIP,075,Wimbledon,2026-07-21T15:50:00Z,213,Good Service,2026-07-21 15:47:52.492601+00:00
WIP,076,Wimbledon,2026-07-21T15:58:30Z,723,Good Service,2026-07-21 15:47:52.495080+00:00
WIP,077,Wimbledon,2026-07-21T16:09:30Z,1383,Good Service,2026-07-21 15:47:52.499011+00:00
SFS,023,Wimbledon,2026-07-21T16:00:25Z,793,Good Service,2026-07-21 15:47:52.603330+00:00
SFS,051,Wimbledon,2026-07-21T15:51:55Z,283,Good Service,2026-07-21 15:47:52.606688+00:00
SFS,070,Wimbledon,2026-07-21T16:13:25Z,1573,Good Service,2026-07-21 15:47:52.609542+00:00
SFS,075,Wimbledon,2026-07-21T15:48:55Z,103,Good Service,2026-07-21 15:47:52.611716+00:00
SFS,076,Wimbledon,2026-07-21T15:57:25Z,613,Good Service,2026-07-21 15:47:52.614135+00:00
SFS,077,Wimbledon,2026-07-21T16:08:25Z,1273,Good Service,2026-07-21 15:47:52.617168+00:00
EPY,023,Wimbledon,2026-07-21T15:59:25Z,733,Good Service,2026-07-21 15:47:52.722240+00:00
EPY,051,Wimbledon,2026-07-21T15:50:25Z,193,Good Service,2026-07-21 15:47:52.724596+00:00
EPY,070,Wimbledon,2026-07-21T16:12:25Z,1513,Good Service,2026-07-21 15:47:52.729096+00:00
EPY,075,Wimbledon,2026-07-21T15:47:25Z,13,Good Service,2026-07-21 15:47:52.734329+00:00
EPY,076,Wimbledon,2026-07-21T15:55:25Z,493,Good Service,2026-07-21 15:47:52.738503+00:00
EPY,077,Wimbledon,2026-07-21T16:07:25Z,1213,Good Service,2026-07-21 15:47:52.741182+00:00
PYB,023,Wimbledon,2026-07-21T15:55:59Z,549,Good Service,2026-07-21 15:47:52.839642+00:00
PYB,051,Wimbledon,2026-07-21T15:47:29Z,39,Good Service,2026-07-21 15:47:52.842137+00:00
PYB,070,Wimbledon,2026-07-21T16:08:59Z,1329,Good Service,2026-07-21 15:47:52.846662+00:00
PYB,076,Wimbledon,2026-07-21T15:51:59Z,309,Good Service,2026-07-21 15:47:52.850404+00:00
PYB,077,Wimbledon,2026-07-21T16:03:59Z,1029,Good Service,2026-07-21 15:47:52.853752+00:00
PSG,023,Wimbledon,2026-07-21T15:54:26Z,433,Good Service,2026-07-21 15:47:53.006819+00:00
PSG,070,Wimbledon,2026-07-21T16:07:25Z,1212,Good Service,2026-07-21 15:47:53.009569+00:00
PSG,076,Wimbledon,2026-07-21T15:50:56Z,223,Good Service,2026-07-21 15:47:53.013703+00:00
PSG,077,Wimbledon,2026-07-21T16:02:26Z,913,Good Service,2026-07-21 15:47:53.016982+00:00
FBY,023,Wimbledon,2026-07-21T15:50:25Z,192,Good Service,2026-07-21 15:47:53.134248+00:00
FBY,070,Wimbledon,2026-07-21T16:07:25Z,1212,Good Service,2026-07-21 15:47:53.136611+00:00
FBY,076,Wimbledon,2026-07-21T15:47:26Z,13,Good Service,2026-07-21 15:47:53.139913+00:00
FBY,077,Wimbledon,2026-07-21T15:57:25Z,612,Good Service,2026-07-21 15:47:53.141657+00:00
WIP,022,Wimbledon,2026-07-21T15:47:45Z,10,Good Service,2026-07-21 15:48:15.438941+00:00
WIP,023,Wimbledon,2026-07-21T16:02:25Z,890,Good Service,2026-07-21 15:48:15.443124+00:00
WIP,051,Wimbledon,2026-07-21T15:53:25Z,350,Good Service,2026-07-21 15:48:15.446599+00:00
WIP,070,Wimbledon,2026-07-21T16:15:25Z,1670,Good Service,2026-07-21 15:48:15.451578+00:00
WIP,075,Wimbledon,2026-07-21T15:50:55Z,200,Good Service,2026-07-21 15:48:15.455485+00:00
WIP,076,Wimbledon,2026-07-21T15:58:25Z,650,Good Service,2026-07-21 15:48:15.457719+00:00
WIP,077,Wimbledon,2026-07-21T16:10:25Z,1370,Good Service,2026-07-21 15:48:15.461292+00:00
SFS,023,Wimbledon,2026-07-21T16:00:25Z,770,Good Service,2026-07-21 15:48:15.853210+00:00
SFS,051,Wimbledon,2026-07-21T15:51:55Z,260,Good Service,2026-07-21 15:48:15.858186+00:00
SFS,070,Wimbledon,2026-07-21T16:13:25Z,1550,Good Service,2026-07-21 15:48:15.865104+00:00
SFS,075,Wimbledon,2026-07-21T15:48:55Z,80,Good Service,2026-07-21 15:48:15.867962+00:00
SFS,076,Wimbledon,2026-07-21T15:57:25Z,590,Good Service,2026-07-21 15:48:15.870801+00:00
SFS,077,Wimbledon,2026-07-21T16:08:25Z,1250,Good Service,2026-07-21 15:48:15.876493+00:00
EPY,023,Wimbledon,2026-07-21T15:59:25Z,733,Good Service,2026-07-21 15:48:15.984799+00:00
EPY,051,Wimbledon,2026-07-21T15:50:25Z,193,Good Service,2026-07-21 15:48:15.988393+00:00
EPY,070,Wimbledon,2026-07-21T16:12:25Z,1513,Good Service,2026-07-21 15:48:15.991781+00:00
EPY,075,Wimbledon,2026-07-21T15:47:25Z,13,Good Service,2026-07-21 15:48:15.994132+00:00
EPY,076,Wimbledon,2026-07-21T15:55:25Z,493,Good Service,2026-07-21 15:48:15.999585+00:00
EPY,077,Wimbledon,2026-07-21T16:07:25Z,1213,Good Service,2026-07-21 15:48:16.004125+00:00
PYB,023,Wimbledon,2026-07-21T15:56:26Z,530,Good Service,2026-07-21 15:48:16.105222+00:00
PYB,070,Wimbledon,2026-07-21T16:09:25Z,1309,Good Service,2026-07-21 15:48:16.108269+00:00
PYB,076,Wimbledon,2026-07-21T15:52:26Z,290,Good Service,2026-07-21 15:48:16.110735+00:00
PYB,077,Wimbledon,2026-07-21T16:04:25Z,1009,Good Service,2026-07-21 15:48:16.114079+00:00
PSG,023,Wimbledon,2026-07-21T15:54:26Z,410,Good Service,2026-07-21 15:48:16.222219+00:00
PSG,070,Wimbledon,2026-07-21T16:07:25Z,1189,Good Service,2026-07-21 15:48:16.226352+00:00
PSG,076,Wimbledon,2026-07-21T15:50:56Z,200,Good Service,2026-07-21 15:48:16.230155+00:00
PSG,077,Wimbledon,2026-07-21T16:02:26Z,890,Good Service,2026-07-21 15:48:16.236336+00:00
FBY,023,Wimbledon,2026-07-21T15:50:25Z,169,Good Service,2026-07-21 15:48:16.408458+00:00
